"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT16","WT17","WT18","WT19","WT21","WT22","WV03"
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-07-11",,,,"0.00","0.0","0.0",,"95","75",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-07-12",,,,"0.53","0.0","0.0",,"92","71",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-07-13",,,,"0.00","0.0","0.0",,"81","62",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-07-14",,,,"0.02","0.0","0.0",,"77","63",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-07-15",,,,"0.00","0.0","0.0",,"85","58",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-07-16",,,,"0.00","0.0","0.0",,"86","62",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-07-17",,,,"0.40","0.0","0.0",,"81","69",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-07-18",,,,"0.00","0.0","0.0",,"89","69",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-07-19",,,,"0.00","0.0","0.0",,"94","71",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-07-20",,,,"0.00","0.0","0.0",,"93","70",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-07-21",,,,"0.00","0.0","0.0",,"92","73",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-07-22",,,,"0.00","0.0","0.0",,"92","72",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-07-23",,,,"0.48","0.0","0.0",,"80","70",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-07-24",,,,"0.00","0.0","0.0",,"88","69",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-07-25",,,,"0.09","0.0","0.0",,"86","72",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-07-26",,,,"0.00","0.0","0.0",,"94","69",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-07-27",,,,"0.00","0.0","0.0",,"96","70",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-07-28",,,,"0.00","0.0","0.0",,"96","72",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-07-29",,,,"0.00","0.0","0.0",,"98","72",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-07-30",,,,"0.00","0.0","0.0",,"96","73",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-07-31",,,,"0.00","0.0","0.0",,"89","69",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-08-01",,,,"0.18","0.0","0.0",,"88","72",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-08-02",,,,"0.87","0.0","0.0",,"85","71",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-08-03",,,,"0.00","0.0","0.0",,"93","71",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-08-04",,,,"0.07","0.0","0.0",,"88","73",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-08-05",,,,"0.00","0.0","0.0",,"91","73",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-08-06",,,,"0.73","0.0","0.0",,"85","69",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-08-07",,,,"0.00","0.0","0.0",,"82","63",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-08-08",,,,"0.00","0.0","0.0",,"84","58",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-08-09",,,,"0.00","0.0","0.0",,"89","60",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-08-10",,,,"0.00","0.0","0.0",,"92","63",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-08-11",,,,"0.00","0.0","0.0",,"94","67",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-08-12",,,,"0.00","0.0","0.0",,"96","73",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-08-13",,,,"0.00","0.0","0.0",,"95","74",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-08-14",,,,"0.06","0.0","0.0",,"92","71",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-08-15",,,,"0.00","0.0","0.0",,"94","68",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-08-16",,,,"0.00","0.0","0.0",,"96","73",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-08-17",,,,"0.00","0.0","0.0",,"96","73",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-08-18",,,,"0.00","0.0","0.0",,"97","73",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-08-19",,,,"0.00","0.0","0.0",,"97","75",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-08-20",,,,"0.28","0.0","0.0",,"100","74",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-08-21",,,,"0.00","0.0","0.0",,"100","73",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-08-22",,,,"0.00","0.0","0.0",,"99","72",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-08-23",,,,"0.00","0.0","0.0",,"98","72",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-08-24",,,,"0.00","0.0","0.0",,"98","74",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-08-25",,,,"0.00","0.0","0.0",,"102","76",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-08-26",,,,"0.00","0.0","0.0",,"103","74",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-08-27",,,,"0.00","0.0","0.0",,"100","76",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-08-28",,,,"0.00","0.0","0.0",,"102","72",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-08-29",,,,"0.00","0.0","0.0",,"101","76",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-08-30",,,,"0.00","0.0","0.0",,"100","73",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-08-31",,,,"0.00","0.0","0.0",,"100","69",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-09-01",,,,"0.00","0.0","0.0",,"98","68",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-09-02",,,,"0.00","0.0","0.0",,"98","67",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-09-03",,,,"0.00","0.0","0.0",,"99","71",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-09-04",,,,"0.00","0.0","0.0",,"102","73",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-09-05",,,,"0.00","0.0","0.0",,"102","75",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-09-06",,,,"0.00","0.0","0.0",,"103","72",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-09-07",,,,"0.00","0.0","0.0",,"99","74",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-09-08",,,,"0.00","0.0","0.0",,"93","74",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-09-09",,,,"0.01","0.0","0.0",,"82","72",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-09-10",,,,"0.23","0.0","0.0",,"79","71",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-09-11",,,,"1.81","0.0","0.0",,"80","70",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-09-12",,,,"0.13","0.0","0.0",,"84","70",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-09-13",,,,"0.00","0.0","0.0",,"87","72",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-09-14",,,,"0.39","0.0","0.0",,"91","71",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-09-15",,,,"0.00","0.0","0.0",,"94","70",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-09-16",,,,"0.00","0.0","0.0",,"95","71",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-09-17",,,,"0.09","0.0","0.0",,"92","73",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-09-18",,,,"0.66","0.0","0.0",,"89","65",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-09-19",,,,"0.00","0.0","0.0",,"92","73",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-09-20",,,,"0.04","0.0","0.0",,"89","72",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-09-21",,,,"0.15","0.0","0.0",,"89","72",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-09-22",,,,"0.15","0.0","0.0",,"84","69",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-09-23",,,,"0.00","0.0","0.0",,"78","58",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-09-24",,,,"0.00","0.0","0.0",,"75","45",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-09-25",,,,"0.00","0.0","0.0",,"82","51",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-09-26",,,,"0.00","0.0","0.0",,"89","56",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-09-27",,,,"0.00","0.0","0.0",,"91","62",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-09-28",,,,"0.00","0.0","0.0",,"89","64",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-09-29",,,,"0.00","0.0","0.0",,"88","64",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-09-30",,,,"0.00","0.0","0.0",,"86","64",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-10-01",,,,"0.01","0.0","0.0",,"80","65",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-10-02",,,,"0.00","0.0","0.0",,"89","66",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-10-03",,,,"0.03","0.0","0.0",,"87","73",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-10-04",,,,"0.57","0.0","0.0",,"84","71",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-10-05",,,,"0.00","0.0","0.0",,"86","53",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-10-06",,,,"0.00","0.0","0.0",,"89","58",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-10-07",,,,"0.65","0.0","0.0",,"89","68",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-10-08",,,,"1.15","0.0","0.0",,"86","68",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-10-09",,,,"2.68","0.0","0.0",,"78","50",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-10-10",,,,"0.00","0.0","0.0",,"64","43",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-10-11",,,,"0.00","0.0","0.0",,"66","39",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-10-12",,,,"0.00","0.0","0.0",,"72","60",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-10-13",,,,"0.00","0.0","0.0",,"76","45",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-10-14",,,,"0.00","0.0","0.0",,"83","54",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-10-15",,,,"0.00","0.0","0.0",,"84","60",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-10-16",,,,"0.00","0.0","0.0",,"85","64",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-10-17",,,,"0.00","0.0","0.0",,"79","64",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-10-18",,,,"0.05","0.0","0.0",,"66","48",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-10-19",,,,"0.00","0.0","0.0",,"69","39",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-10-20",,,,"0.00","0.0","0.0",,"77","43",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-10-21",,,,"1.09","0.0","0.0",,"64","52",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-10-22",,,,"0.06","0.0","0.0",,"64","49",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-10-23",,,,"0.00","0.0","0.0",,"68","38",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-10-24",,,,"0.00","0.0","0.0",,"73","40",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-10-25",,,,"0.00","0.0","0.0",,"66","39",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-10-26",,,,"0.00","0.0","0.0",,"71","38",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-10-27",,,,"0.00","0.0","0.0",,"77","49",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-10-28",,,,"0.00","0.0","0.0",,"72","52",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-10-29",,,,"0.00","0.0","0.0",,"74","40",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-10-30",,,,"0.00","0.0","0.0",,"78","44",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-10-31",,,,"0.00","0.0","0.0",,"78","46",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-11-01",,,,"0.00","0.0","0.0",,"78","53",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-11-02",,,,"0.00","0.0","0.0",,"78","48",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-11-03",,,,"0.00","0.0","0.0",,"79","62",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-11-04",,,,"0.17","0.0","0.0",,"69","48",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-11-05",,,,"0.00","0.0","0.0",,"55","39",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-11-06",,,,"0.00","0.0","0.0",,"64","35",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-11-07",,,,"0.00","0.0","0.0",,"66","43",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-11-08",,,,"0.86","0.0","0.0",,"57","44",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-11-09",,,,"1.53","0.0","0.0",,"59","42",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-11-10",,,,"0.00","0.0","0.0",,"66","33",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-11-11",,,,"0.00","0.0","0.0",,"73","37",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-11-12",,,,"0.00","0.0","0.0",,"78","44",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-11-13",,,,"0.00","0.0","0.0",,"78","42",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-11-14",,,,"0.00","0.0","0.0",,"77","45",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-11-15",,,,"0.00","0.0","0.0",,"77","56",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-11-16",,,,"0.00","0.0","0.0",,"76","54",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-11-17",,,,"0.00","0.0","0.0",,"67","48",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-11-18",,,,"0.00","0.0","0.0",,"64","45",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-11-19",,,,"0.00","0.0","0.0",,"78","54",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-11-20",,,,"0.00","0.0","0.0",,"78","62",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-11-21",,,,"0.00","0.0","0.0",,"73","59",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-11-22",,,,"1.23","0.0","0.0",,"70","60",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-11-23",,,,"0.00","0.0","0.0",,"72","46",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-11-24",,,,"0.00","0.0","0.0",,"75","46",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-11-25",,,,"0.00","0.0","0.0",,"73","55",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-11-26",,,,"0.00","0.0","0.0",,"77","70",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-11-27",,,,"0.60","0.0","0.0",,"77","57",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-11-28",,,,"0.05","0.0","0.0",,"57","37",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-11-29",,,,"0.00","0.0","0.0",,"57","31",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-11-30",,,,"0.00","0.0","0.0",,"58","32",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-12-01",,,,"0.00","0.0","0.0",,"67","39",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-12-02",,,,"0.00","0.0","0.0",,"65","57",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-12-03",,,,"0.19","0.0","0.0",,"67","40",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-12-04",,,,"0.00","0.0","0.0",,"52","30",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-12-05",,,,"0.00","0.0","0.0",,"57","28",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-12-06",,,,"0.00","0.0","0.0",,"56","32",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-12-07",,,,"0.01","0.0","0.0",,"54","38",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-12-08",,,,"0.00","0.0","0.0",,"60","26",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-12-09",,,,"0.00","0.0","0.0",,"66","33",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-12-10",,,,"0.00","0.0","0.0",,"66","35",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-12-11",,,,"0.00","0.0","0.0",,"66","43",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-12-12",,,,"0.00","0.0","0.0",,"74","53",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-12-13",,,,"0.00","0.0","0.0",,"68","54",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-12-14",,,,"0.00","0.0","0.0",,"57","46",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-12-15",,,,"0.02","0.0","0.0",,"63","53",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-12-16",,,,"0.28","0.0","0.0",,"54","42",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-12-17",,,,"0.19","0.0","0.0",,"71","45",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-12-18",,,,"0.74","0.0","0.0",,"69","49",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-12-19",,,,"0.00","0.0","0.0",,"64","38",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-12-20",,,,"0.00","0.0","0.0",,"56","47",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-12-21",,,,"1.70","0.0","0.0",,"69","35",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-12-22",,,,"0.03","0.0","0.0",,"35","28",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-12-23",,,,"0.00","1.0","0.0",,"28","17",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-12-24",,,,"0.00","0.0","0.0",,"33","12",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-12-25",,,,"0.00","0.0","0.0",,"40","20",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-12-26",,,,"0.32","0.0","0.0",,"34","27",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-12-27",,,,"1.05","0.0","0.0",,"38","32",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-12-28",,,,"0.02","0.0","0.0",,"48","34",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-12-29",,,,"0.02","0.0","0.0",,"69",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-12-30",,,,"0.06","0.0","0.0",,"69","23",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1990-12-31",,,,,"0.0","0.0",,"26","16",,,,,,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","1991-01-01",,,,,"0.0","0.0",,"33","19",,,,,,,,,,,,,,,,,,,,,,,
